mat,E,yield,uts,d_o,t,L,rider,F_ax,F_tr,sa,sb,svm,delta,SF,Nf,label
Al6061,69000,150,310,22.629849515185995,2.8026468993731584,631.5744346263085,86.18872927345454,680.7649850939575,82.16705666735542,3.8995770632889992,67.10723128663238,116.29853040406506,3.755140450611153,1.2897841398239795,475695614714.1451,Risk
Steel,210000,250,400,43.32675714446218,2.2795943058185753,324.344098104801,68.30992735675682,70.91562982355498,388.39028711210733,0.24124114657203724,43.94366329485217,76.11303980662456,0.33872052922961704,3.2845882996548124,37018377818846.94,Safe
Chromoly,210000,450,650,27.402944839959158,1.6767784973262554,243.4522604626425,109.31145741249635,1014.7198297031616,841.8355563087143,7.487649476225644,249.40575403718282,432.0483252313866,1.7124831275416015,1.0415501547402115,956349.3056914208,Risk
Steel,210000,250,400,42.53248402540662,1.1799564655294315,230.0697544915951,70.90835333256314,482.21985768354426,411.80349122622744,3.14577150194035,61.44050827585191,106.46456711003667,0.24274067571973604,2.348199093709854,1205486107028.3982,Safe
Steel,210000,250,400,21.867719300993755,1.0352068089677844,296.50764528747925,81.9516090581264,82.110708122818,36.28168488695093,1.21194009615309,31.92374295144874,55.306824993730956,0.40744740172302446,4.5202377831006855,882436576020943.0,Safe
Chromoly,210000,450,650,27.142531728167565,2.2345593253684424,470.58725114563146,71.88833831568016,254.53156286101617,39.35108485592655,1.4556652225072746,18.385225400056477,31.877397953293844,0.47619887536090055,14.116585069437958,2.2160193451818266e+17,Safe
Al6061,69000,150,310,43.4293874823821,2.979131760030019,551.589255056995,83.99609376183898,391.7447032992729,214.1726720976241,1.0347663028653247,32.951167656884614,57.08247621781926,0.7328382786299001,2.6277766827707265,640871716197515.1,Safe
Chromoly,210000,450,650,28.568696907931148,2.494871677588904,493.20428507086945,72.17719077151236,362.6615743598597,38.83078912644676,1.7745927661334722,15.609284952732642,27.0942523368413,0.4219254341360714,16.60868860323244,1.1331746150542976e+18,Safe
Chromoly,210000,450,650,22.185222683873313,2.2277097319040475,253.5355913593555,108.18003918331137,863.8019881540513,941.9866592126707,6.18442468126431,376.27211105429495,651.7517562541778,3.4610315037605526,0.6904469311847986,15975.73778609777,Failure
Steel,210000,250,400,39.43150596520766,1.2928910382727854,284.5772216276886,71.92627744199204,575.6662804575162,614.1598962097942,3.716157197594378,122.20236005405287,211.69331645722397,0.7967571061981649,1.1809536747964196,1226500728.049908,Risk
Al6061,69000,150,310,39.812669619039504,2.925791379155128,329.36909901307274,77.69640507260617,251.25140178225485,593.588739590086,0.74104292056449,67.06827371171251,116.16802124774993,0.5801642687535036,1.291233149956967,530193807193.2753,Risk
Al6061,69000,150,310,24.64496557510073,1.7122790936461663,639.230890942614,61.66276472911106,498.354671610165,79.20566962777717,4.039793565947571,76.50654094615997,132.57478023626828,4.026941360550238,1.1314369123047185,127657650115.9615,Risk
Steel,210000,250,400,27.303150766664565,2.3739582607236374,556.6336469519979,99.22238991292832,170.77033840118065,137.8518530578707,0.918504474245959,71.87645325103142,124.49705717932584,2.589418383871408,2.0080795937200304,265552020595.0168,Safe
Chromoly,210000,450,650,42.06264141340684,2.1599176090056975,202.78182682870832,95.83999092279143,882.0783891803395,619.0128486036065,3.2577487146775037,48.84497779127895,84.66468267807767,0.15159011536827696,5.315085177972551,12302110101361.512,Safe
Steel,210000,250,400,44.94047484913983,1.2786914208747842,496.35597877339245,60.98760877131187,581.9743277542774,447.75371748230924,3.3180790781849407,119.38169471278759,206.80178129373243,2.0776674884188138,1.2088870726162202,1564756504.814651,Risk
Steel,210000,250,400,41.10446063086387,1.9161117958427143,506.2201789731402,108.39549613027785,641.028262921507,423.2620698913341,2.717374499452963,97.01058010322357,168.0492251694787,1.9199879368058435,1.487659343551709,12653328818.143276,Risk
Steel,210000,250,400,37.740640884839195,1.3632784059789773,303.1263026926689,73.64795138153686,445.2082237293896,14.16684357219648,2.8575743698804876,3.1399910800260256,6.143644132542744,0.024269220888959872,40.692461120225964,9.990305833369424e+24,Safe
Chromoly,210000,450,650,28.61215753899237,2.5456226499178474,287.3956527361472,80.94058487891725,295.3942942259889,35.103970396156875,1.4170164773075813,8.07478362356133,14.05753632038573,0.07399972762884675,32.011299117002906,8.302578674622632e+20,Safe
Chromoly,210000,450,650,43.82242522451228,1.3546688390979114,527.4852533156321,83.64000402653255,619.3612929505917,32.07385391569992,3.426902351305183,9.088981517520647,16.11125118676004,0.18320144858677886,27.930791642662896,2.4654178598751804e+20,Safe
Steel,210000,250,400,30.249576526252653,2.5191278439248714,604.486460393307,78.63935751487452,260.59482167836836,302.47197950661155,1.1874321518955466,130.02022994046118,225.2047747638281,4.9860224803077235,1.1101007972063408,703038563.2444205,Risk
Chromoly,210000,450,650,30.717219620936795,2.0566561940402686,364.8528516724822,77.70340132882629,735.0858527749764,620.2747637497681,3.969554511346057,181.86427904421367,315.02318222606,2.502018051585634,1.4284663014961259,23764147.291094527,Risk
Al6061,69000,150,310,37.115658551770196,1.4112166452889119,395.6503989640353,83.97944729361066,332.087991781526,648.768521390346,2.09791244795563,188.5516313376723,326.58774361101143,2.524560516677749,0.4592946396012349,16451536.03737345,Failure
Al6061,69000,150,310,43.01056552800797,1.2934306690593549,678.3331210559761,88.40094143800476,139.2012227372551,621.9352374332506,0.8211746794034981,245.7930498471095,425.726842455682,8.347759674051844,0.3523386008144763,1209997.590632792,Failure
Al6061,69000,150,310,20.966046537289984,2.7223455960206535,313.4270303457165,88.21824051135769,217.65985566596362,57.998435946001635,1.3949937522375404,28.716597796527083,49.758164903775274,0.42714839808728416,3.014580627924627,2506587539712043.5,Safe
Chromoly,210000,450,650,31.989782848439162,2.7342880508918697,221.1797359117339,74.3043294252901,664.2153553682344,507.48083853020205,2.6430618519619133,66.19765486489985,114.68816113614558,0.3213745109866498,3.9236831033135835,594125866276.9093,Safe
Al6061,69000,150,310,34.62709819282604,2.0346418933981694,528.2257365953474,109.73381024198245,534.3680958707281,327.05075156407145,2.564989395647859,107.70415737444858,186.5667058127461,2.7551479796610225,0.8040019753071724,4381185291.966559,Failure
Steel,210000,250,400,28.526017596267977,1.116540736686979,384.5702408520746,66.83587042826231,167.37534374048647,508.28193653999,1.7408697937606585,308.27246602137683,533.9464116822413,5.07381216645811,0.46821178030273636,123512.27756479615,Failure
Al6061,69000,150,310,33.36459371271957,2.2650750445161885,574.9156294318357,104.5624964050871,26.634197566273414,754.868169485727,0.12035204705014287,269.17200701514935,466.21960765963723,8.465287824445552,0.3217367899925548,498901.34338896966,Failure
Al6061,69000,150,310,39.52248864772365,2.0000682300770274,558.89447043165,62.65596064180042,398.72759492546453,250.19202376915158,1.6911836210160074,66.40612564522144,115.03121607488465,1.6661455260287525,1.3039938646075937,567755138306.6708,Risk
Steel,210000,250,400,25.494966867917874,1.5072445231759442,266.9734362177393,106.71660620711879,802.1392859304684,806.7229540174876,7.061991436986081,334.7302907560736,579.8128787565802,2.9707500405354805,0.43117358920369236,47390.395918657756,Failure
Steel,210000,250,400,21.74295357896222,2.8207862014649807,369.49340215931943,83.94385456631439,368.2280564189268,76.6681134200466,2.1959677243453046,40.14410250501412,69.56629336140894,0.8002137990368634,3.593694416075997,87071167400156.8,Safe
Steel,210000,250,400,25.18282029834686,2.179773987989368,228.7080294317455,91.85812932679747,340.6703394801193,63.763270078694994,2.16265692964663,17.466931156261126,30.330811678028752,0.1151766684886505,8.24244344839267,3.5833518990693664e+17,Safe
Chromoly,210000,450,650,21.889866415083205,1.4838396510556513,537.3264032527368,69.35021749037793,200.43103289126432,492.79129301722816,2.107024899431722,582.2396697124799,1008.4708912579579,24.37948290706418,0.446220117904121,216.2127125194254,Failure
Steel,210000,250,400,39.91339991310066,1.882954688327721,603.3873373774907,62.174117936338256,390.5033714776804,574.7481139910516,1.7358157958671174,169.7481918901917,294.0176168300893,4.915506372026426,0.8502891857139064,48201553.83970338,Failure
Steel,210000,250,400,28.102245084794497,1.784358158157227,302.40125452217006,88.32538990547262,365.0836322535804,117.39408795570712,2.4746252646872824,38.87353627571568,67.37639971042366,0.4015777627423407,3.7104980538359493,119263663797371.39,Safe
Chromoly,210000,450,650,22.46625612749507,1.8750183138475054,483.8933970958899,84.57965324276873,118.43816958319206,375.7158863278364,0.9764586249433822,315.0728553822823,545.7230671940484,10.424833354975608,0.8245940607087968,102178.85778169731,Failure
Steel,210000,250,400,21.430337506944813,1.8099453777031633,206.76311256490447,84.63412498725495,1.485719749384206,106.48188539594511,0.013317229137907867,43.57318591294789,75.47097302381594,0.2759471246844366,3.3125318249323343,40519330070987.984,Safe
Al6061,69000,150,310,32.17813524163053,1.067364187162907,360.69542837671406,57.020105192783866,215.25263322039447,260.28003763896663,2.0633609087280917,119.53542841406492,207.05171671986156,1.5342865989266112,0.7244566834620751,1570472341.6462104,Failure
Al6061,69000,150,310,39.32894054345778,1.2745379324241963,647.6063784243269,87.84915554974152,64.19787486947229,23.361040152579736,0.42132099897299347,10.773858609306108,18.66562614497927,0.3647293441802776,8.036162239344293,4.68145411660364e+19,Safe
Steel,210000,250,400,42.046836084150655,2.936767095226192,376.8876925289351,74.6554966075499,577.4836850312165,546.0959140869267,1.600411851867483,62.36589938174762,108.03276139754273,0.6688476803420865,2.3141128373090574,1079237426266.4844,Safe
Al6061,69000,150,310,43.27240546402188,1.8443751689552061,541.4045364065587,81.67168975303055,194.99808902182428,533.5050656453517,0.8123383019738868,121.11265922729231,209.77485208869902,2.604424241678293,0.7150523454383158,1434528600.104758,Failure
Chromoly,210000,450,650,28.86639970208273,1.1891700901365911,579.969445666095,105.309402273507,464.6730753508143,72.75813650170312,4.493979035102592,61.40116408145279,106.44484346007752,2.2713478959157274,4.227541563991063,1224907687319.5605,Safe
Al6061,69000,150,310,28.920290715631417,2.159017340300305,305.59647139352,104.50574171943705,245.74078701042188,639.5163535686171,1.353831040033097,172.7900566071008,299.28421917191065,1.771341140118428,0.5011958211997777,40346373.028680556,Failure
Chromoly,210000,450,650,30.904751023853663,1.1991201636402211,451.5022140891829,96.57197597974059,211.6439536163026,434.63995262752525,1.8912742398313664,245.26679433484415,424.8187591527974,5.135972865696093,1.059275256340894,1232984.3692585686,Risk
Al6061,69000,150,310,23.79619986777208,1.4405294806418065,461.89979710355067,99.92656671227522,744.6684481369826,434.2294505311234,7.360430766183868,376.01054438472806,651.3109583037602,10.702307009593152,0.23030473860082448,13920.022063646666,Failure
Chromoly,210000,450,650,37.381649763230826,2.832553323013111,599.0523391916424,100.22353219473592,442.6190809378428,320.3312851049867,1.4396783420466526,77.6667401244912,134.53044353760345,2.3669854908608636,3.3449677869694803,122467095199.02016,Safe
Steel,210000,250,400,24.212488937888466,1.0050814591960775,448.20737506361627,66.58225937107986,91.22485659872605,288.5144440941898,1.244902752945758,316.73871558137023,548.6089605787283,8.342748641820792,0.45569798884851365,95378.62351952808,Failure
Chromoly,210000,450,650,38.38004005562006,1.1536323133016049,254.8158987523055,80.41667450320276,724.025723248535,374.4715854986168,5.366431391590234,78.2750320289927,135.68249888360748,0.4203976885667212,3.3165662756994436,106601438578.73088,Safe
Steel,210000,250,400,31.120757269015847,1.2681728368568361,613.7824151968096,98.2212325817852,846.7009124892312,343.4742744295786,7.1190127875092015,247.1505808310718,428.13655433573666,9.497948468523163,0.5839258467146785,982638.682017326,Failure
Steel,210000,250,400,23.671237048308484,2.099952778504295,371.0495078448939,96.97776486637753,660.3019279195955,897.8204269317305,4.63988441237596,471.86578483718876,817.3086841747178,8.712658644838086,0.3058819817293866,1626.0869359803348,Failure
Al6061,69000,150,310,23.5288307552021,2.0009285979194855,656.5751575477964,56.87158190198032,120.05523314572253,100.13026438498885,0.8871517641789359,97.8110283672971,169.41599348661646,5.689129485879111,0.8853945658433348,12124822227.494186,Failure
Chromoly,210000,450,650,33.54667946884007,2.1525779479344855,643.6521612301059,98.84661219824224,403.67821519751107,751.3983994438361,1.9014219151602332,308.70318615370206,534.6929837108779,12.102733844957454,0.8416044603333086,123556.61474092424,Failure
Al6061,69000,150,310,41.90734027582994,1.5109671976821197,345.68435437443355,104.86313507449385,691.0165153655114,38.42168446886919,3.6036378842154058,7.105048038048445,12.823077979544564,0.06431700520241697,11.697659504159667,2.71361931201244e+21,Safe
Chromoly,210000,450,650,27.57370020573198,1.9087884596917377,353.5083165078255,59.22489961666675,124.4103205502531,374.59766218894015,0.8083677157954218,143.28380217925178,248.17614180092494,2.0615352484357627,1.8132282850982853,270784993.6830365,Risk
Steel,210000,250,400,42.500390107151226,1.3106705809213934,539.2153565882984,71.97171322030397,540.2191329483954,400.1487313405847,3.185207302140747,127.34654322463258,220.59368023437855,2.7657199020633034,1.1333053591307671,823013608.8370866,Risk
Steel,210000,250,400,27.52015682387894,2.88693091570536,690.1639512073627,81.28889990290628,404.2600741364562,564.5436131837944,1.8094779596507142,312.0944678111219,540.5665035177528,17.148619138268742,0.4624777864945709,109005.53915597401,Failure
Chromoly,210000,450,650,35.64638239244147,1.8289590505695146,227.17942792161548,73.57081013531874,323.7120477616211,154.49588827372398,1.6659597102945347,22.455230769890317,38.92926390960162,0.10321183759703784,11.559427402607804,2.990056896840319e+16,Safe
Chromoly,210000,450,650,38.8669586711071,2.3979374196569903,230.31225777596745,69.9129103812195,645.575651636264,58.16491131608502,2.349823900354339,5.6752505710250345,10.106783835347247,0.0245882734480204,44.52454978073042,2.782408571147741e+22,Safe
Steel,210000,250,400,38.29638380704711,1.956078781324604,264.94448279023493,61.3245149998176,472.43643339183734,366.9205192843667,2.115527129776777,50.348466825075285,87.23175906711926,0.29297306182829,2.8659286786552247,9059568201523.85,Safe
